customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
4906,Charles Rodriguez,charles.rodriguez4906@example.com,Australia,2025-08-26,Basic,570.12
4907,Richard Costa,richard.costa4907@example.com,Germany,2025-10-15,Standard,892.74
4908,Jennifer Nguyen,jennifer.nguyen4908@example.com,France,2020-09-25,Premium,14792.97
4909,Fatima Smith,fatima.smith4909@example.com,India,2025-10-10,Standard,1281.15
4910,Wei Thomas,wei.thomas4910@example.com,Netherlands,2019-04-13,Standard,1471.38
4911,Aarav Nguyen,aarav.nguyen4911@example.com,United Arab Emirates,2021-09-08,Premium,2482.84
4912,Omar Miller,omar.miller4912@example.com,Australia,2025-12-13,Premium,12774.45
4913,Elizabeth Clark,elizabeth.clark4913@example.com,Japan,2018-05-14,Premium,3749.15
4914,Daniel Scott,daniel.scott4914@example.com,Germany,2025-07-04,Standard,1194.29
4915,Sandra Perez,sandra.perez4915@example.com,Singapore,2024-03-28,Standard,3690.35
4916,Susan Anderson,susan.anderson4916@example.com,Japan,2023-08-12,Standard,2912.17
4917,Daniel Young,daniel.young4917@example.com,Mexico,2020-02-05,Basic,86.24
4918,Andrew Sanchez,andrew.sanchez4918@example.com,Canada,2020-10-29,Standard,1660.73
4919,Fatima Allen,fatima.allen4919@example.com,Spain,2022-05-06,Basic,682.45
4920,Yuki Thomas,yuki.thomas4920@example.com,United States,2020-04-30,Basic,73.30
4921,Ashley Khan,ashley.khan4921@example.com,Spain,2022-07-28,Premium,7502.67
4922,Elizabeth Costa,elizabeth.costa4922@example.com,France,2022-05-29,Standard,2247.16
4923,Thomas Nguyen,thomas.nguyen4923@example.com,Italy,2023-08-03,Basic,535.85
4924,Charles Smith,charles.smith4924@example.com,United States,2025-09-23,Premium,13447.54
4925,Yuki Chen,yuki.chen4925@example.com,Japan,2022-05-22,Premium,10632.92
4926,Jennifer Martin,jennifer.martin4926@example.com,Australia,2018-03-13,Standard,1414.59
4927,Donna Johnson,donna.johnson4927@example.com,India,2021-02-20,Standard,992.19
4928,Elizabeth Young,elizabeth.young4928@example.com,Australia,2025-04-23,Basic,162.33
4929,Patricia Kim,patricia.kim4929@example.com,Germany,2020-08-18,Standard,1417.02
4930,Anthony Kim,anthony.kim4930@example.com,Australia,2024-09-16,Basic,570.21
4931,Richard Smith,richard.smith4931@example.com,United States,2018-08-21,Premium,11390.96
4932,Donna Brown,donna.brown4932@example.com,Mexico,2024-08-08,Standard,1092.23
4933,Emily Lewis,emily.lewis4933@example.com,Italy,2018-01-15,Standard,3276.26
4934,Karen Wright,karen.wright4934@example.com,United Kingdom,2023-11-28,Basic,514.96
4935,Joseph Perez,joseph.perez4935@example.com,France,2018-09-22,Standard,1473.39
4936,Joshua Silva,joshua.silva4936@example.com,Spain,2018-07-27,Standard,2562.22
4937,Joseph Brown,joseph.brown4937@example.com,Italy,2020-06-22,Basic,506.69
4938,Anthony Ramirez,anthony.ramirez4938@example.com,Netherlands,2022-09-07,Premium,7120.81
4939,Paul Kim,paul.kim4939@example.com,Netherlands,2018-12-04,Premium,3824.30
4940,William Singh,william.singh4940@example.com,Japan,2018-10-01,Standard,1525.40
4941,Hans Torres,hans.torres4941@example.com,Brazil,2025-10-27,Standard,3929.29
4942,Ingrid Robinson,ingrid.robinson4942@example.com,Singapore,2021-11-24,Basic,729.09
4943,Joseph Jones,joseph.jones4943@example.com,Singapore,2018-12-28,Basic,29.07
4944,Daniel Singh,daniel.singh4944@example.com,Germany,2025-07-25,Standard,3163.07
4945,Jessica Smith,jessica.smith4945@example.com,Australia,2023-07-30,Basic,743.89
4946,Joshua Lewis,joshua.lewis4946@example.com,France,2019-07-26,Standard,559.73
4947,Donna Davis,donna.davis4947@example.com,United Kingdom,2025-06-26,Basic,337.75
4948,Joseph Walker,joseph.walker4948@example.com,Italy,2021-12-29,Basic,518.11
4949,Hans Rossi,hans.rossi4949@example.com,Netherlands,2023-06-13,Premium,7552.83
4950,Omar Miller,omar.miller4950@example.com,Brazil,2022-06-19,Standard,3504.99
4951,William Chen,william.chen4951@example.com,Netherlands,2020-06-06,Standard,1754.83
4952,Jessica Ramirez,jessica.ramirez4952@example.com,United Arab Emirates,2025-06-16,Standard,2733.72
4953,Mary Garcia,mary.garcia4953@example.com,Australia,2025-03-05,Basic,129.17
4954,Betty Lopez,betty.lopez4954@example.com,United Kingdom,2022-10-08,Standard,1842.57
4955,Mark Allen,mark.allen4955@example.com,Japan,2018-02-15,Basic,455.90
4956,Omar Gonzalez,omar.gonzalez4956@example.com,Australia,2018-12-17,Standard,3808.49
4957,Christopher Hernandez,christopher.hernandez4957@example.com,United Arab Emirates,2025-03-09,Standard,2488.46
4958,Fatima Wright,fatima.wright4958@example.com,United States,2023-03-15,Basic,233.15
4959,Donna Thomas,donna.thomas4959@example.com,Mexico,2024-01-03,Basic,84.94
4960,Christopher Perez,christopher.perez4960@example.com,Brazil,2023-03-20,Standard,778.72
4961,Christopher Hill,christopher.hill4961@example.com,Australia,2021-04-28,Basic,19.95
4962,Richard Scott,richard.scott4962@example.com,Italy,2023-12-20,Standard,293.62
4963,Mary Jones,mary.jones4963@example.com,United Arab Emirates,2021-04-06,Basic,99.84
4964,Mark Miller,mark.miller4964@example.com,Netherlands,2022-05-07,Basic,263.73
4965,Emily Nguyen,emily.nguyen4965@example.com,Canada,2019-07-24,Standard,2442.88
4966,Daniel Sanchez,daniel.sanchez4966@example.com,Canada,2023-12-29,Standard,2224.93
4967,Jennifer Kim,jennifer.kim4967@example.com,France,2023-11-23,Premium,7570.90
4968,Patricia Kim,patricia.kim4968@example.com,United States,2018-01-18,Standard,2929.92
4969,Barbara Taylor,barbara.taylor4969@example.com,Italy,2025-02-28,Standard,887.60
4970,Mark Scott,mark.scott4970@example.com,Brazil,2021-12-02,Basic,511.56
4971,Patricia Patel,patricia.patel4971@example.com,United States,2019-08-02,Standard,2440.67
4972,Mary Davis,mary.davis4972@example.com,United Arab Emirates,2019-09-07,Premium,6418.64
4973,James Jones,james.jones4973@example.com,Australia,2025-01-06,Standard,337.29
4974,Sarah Hernandez,sarah.hernandez4974@example.com,United States,2022-07-03,Standard,2713.96
4975,Joshua Thompson,joshua.thompson4975@example.com,United Kingdom,2019-10-26,Premium,4951.81
4976,Richard Clark,richard.clark4976@example.com,Singapore,2019-05-03,Standard,2609.15
4977,Mary Harris,mary.harris4977@example.com,United States,2018-02-25,Standard,3173.34
4978,Ashley Patel,ashley.patel4978@example.com,United Kingdom,2020-12-07,Standard,3184.89
4979,Matthew Kim,matthew.kim4979@example.com,United Kingdom,2020-11-29,Basic,561.40
4980,Andrew Lewis,andrew.lewis4980@example.com,Brazil,2025-02-14,Standard,1295.47
4981,Mary Khan,mary.khan4981@example.com,Brazil,2025-09-28,Basic,73.62
4982,Ananya Silva,ananya.silva4982@example.com,Australia,2025-06-10,Standard,3851.92
4983,Lisa Clark,lisa.clark4983@example.com,United Arab Emirates,2023-07-25,Standard,1171.71
4984,Carlos Harris,carlos.harris4984@example.com,Brazil,2020-05-03,Standard,1575.17
4985,Karen Taylor,karen.taylor4985@example.com,Germany,2020-11-07,Basic,264.25
4986,Robert Moore,robert.moore4986@example.com,Australia,2024-02-27,Standard,3905.70
4987,Wei Clark,wei.clark4987@example.com,Singapore,2023-10-07,Standard,954.78
4988,Sofia Moore,sofia.moore4988@example.com,Netherlands,2021-04-30,Standard,2333.94
4989,Joseph Chen,joseph.chen4989@example.com,India,2025-05-06,Basic,437.63
4990,Margaret Patel,margaret.patel4990@example.com,Australia,2023-07-19,Standard,1020.17
4991,Betty Martin,betty.martin4991@example.com,Germany,2019-09-24,Standard,311.33
4992,Wei Robinson,wei.robinson4992@example.com,Japan,2023-04-14,Standard,217.39
4993,Steven Hill,steven.hill4993@example.com,United Kingdom,2025-04-18,Standard,1752.35
4994,Michelle Scott,michelle.scott4994@example.com,Singapore,2025-04-11,Standard,1156.92
4995,Jessica Rossi,jessica.rossi4995@example.com,Mexico,2025-09-29,Standard,1481.42
4996,Paul Williams,paul.williams4996@example.com,Netherlands,2021-06-05,Standard,1412.68
4997,Patricia White,patricia.white4997@example.com,United States,2024-09-06,Basic,139.89
4998,Sarah Sanchez,sarah.sanchez4998@example.com,Italy,2018-02-03,Standard,394.32
4999,Richard Moore,richard.moore4999@example.com,Netherlands,2024-10-07,Standard,3082.25
5000,Andrew Williams,andrew.williams5000@example.com,Brazil,2020-07-19,Standard,3675.78
5001,Ashley Martinez,ashley.martinez5001@example.com,Mexico,2021-07-13,Basic,215.71
5002,Daniel Chen,daniel.chen5002@example.com,Spain,2018-01-20,Standard,1118.42
5003,Mary Jones,mary.jones5003@example.com,India,2024-04-09,Standard,3972.67
5004,Linda Thompson,linda.thompson5004@example.com,United Kingdom,2025-09-23,Premium,11063.63
5005,James Martin,james.martin5005@example.com,United States,2025-05-18,Basic,147.99
5006,Emily Miller,emily.miller5006@example.com,India,2020-07-18,Standard,3561.93
5007,William Robinson,william.robinson5007@example.com,Netherlands,2025-09-01,Standard,2809.33
5008,Yuki Anderson,yuki.anderson5008@example.com,Netherlands,2023-07-07,Basic,496.35
5009,Hans Perez,hans.perez5009@example.com,Netherlands,2019-02-16,Standard,624.37
5010,Jessica Chen,jessica.chen5010@example.com,United States,2021-01-30,Standard,3976.28
5011,David Sanchez,david.sanchez5011@example.com,United Arab Emirates,2023-03-03,Standard,3305.04
5012,Elizabeth Scott,elizabeth.scott5012@example.com,Spain,2022-04-07,Standard,3643.22
5013,Wei Thompson,wei.thompson5013@example.com,United States,2023-11-15,Premium,6725.21
5014,Joseph King,joseph.king5014@example.com,Italy,2025-08-04,Standard,1530.37
5015,Charles Perez,charles.perez5015@example.com,France,2025-02-01,Basic,605.28
5016,John Hill,john.hill5016@example.com,Spain,2018-11-28,Basic,467.68
5017,Christopher Miller,christopher.miller5017@example.com,Spain,2021-05-31,Premium,6472.26
5018,Daniel Lee,daniel.lee5018@example.com,Germany,2025-09-21,Basic,363.00
5019,John Silva,john.silva5019@example.com,Brazil,2020-02-03,Standard,2266.50
5020,Michael Clark,michael.clark5020@example.com,Germany,2022-12-17,Standard,1150.68
5021,Michael Rodriguez,michael.rodriguez5021@example.com,Spain,2021-07-24,Basic,664.36
5022,Lisa Ramirez,lisa.ramirez5022@example.com,Netherlands,2019-11-15,Basic,608.84
5023,Thomas Miller,thomas.miller5023@example.com,Australia,2018-04-28,Standard,2152.04
5024,Kimberly Davis,kimberly.davis5024@example.com,Netherlands,2025-05-06,Standard,1879.89
5025,David Smith,david.smith5025@example.com,United Arab Emirates,2018-08-31,Standard,1810.81
5026,Joseph Garcia,joseph.garcia5026@example.com,Australia,2020-09-12,Standard,276.67
5027,Jessica Flores,jessica.flores5027@example.com,Canada,2022-11-21,Standard,3029.98
5028,Patricia Martin,patricia.martin5028@example.com,Italy,2021-09-13,Standard,2940.19
5029,Donna Wright,donna.wright5029@example.com,Singapore,2019-05-28,Premium,13886.93
5030,Fatima Rossi,fatima.rossi5030@example.com,Germany,2025-08-03,Standard,3254.55
5031,Barbara Silva,barbara.silva5031@example.com,Netherlands,2020-07-27,Standard,3345.58
5032,Kimberly Scott,kimberly.scott5032@example.com,United States,2021-06-17,Standard,2107.91
5033,Jennifer Chen,jennifer.chen5033@example.com,United Kingdom,2018-08-23,Standard,751.95
5034,Joshua Thomas,joshua.thomas5034@example.com,India,2018-07-09,Standard,3464.28
5035,Elizabeth Scott,elizabeth.scott5035@example.com,Italy,2020-08-30,Standard,606.85
5036,Thomas Rodriguez,thomas.rodriguez5036@example.com,Netherlands,2022-02-28,Standard,1877.94
5037,Sandra Lopez,sandra.lopez5037@example.com,Canada,2019-03-28,Standard,2929.68
5038,Charles Nguyen,charles.nguyen5038@example.com,France,2025-01-19,Premium,5363.89
5039,Jennifer King,jennifer.king5039@example.com,Germany,2025-04-03,Basic,239.32
5040,Margaret Flores,margaret.flores5040@example.com,United Arab Emirates,2018-12-13,Standard,3569.07
5041,Yuki Kim,yuki.kim5041@example.com,Spain,2024-07-25,Basic,387.05
5042,Linda Singh,linda.singh5042@example.com,India,2018-03-06,Standard,1750.40
5043,Yuki Nguyen,yuki.nguyen5043@example.com,Spain,2023-03-31,Premium,9864.44
5044,Matthew Perez,matthew.perez5044@example.com,United Arab Emirates,2023-01-26,Basic,170.90
5045,David Allen,david.allen5045@example.com,Australia,2019-08-02,Premium,10909.01
5046,Jennifer Mueller,jennifer.mueller5046@example.com,Japan,2023-06-27,Premium,4971.64
5047,Michelle Martinez,michelle.martinez5047@example.com,Mexico,2024-03-02,Standard,1135.51
5048,Andrew Jones,andrew.jones5048@example.com,Brazil,2020-06-11,Basic,543.52
5049,Margaret Costa,margaret.costa5049@example.com,Netherlands,2018-04-21,Standard,1564.14
5050,Andrew Allen,andrew.allen5050@example.com,Brazil,2018-01-05,Standard,1879.87
5051,Charles Thompson,charles.thompson5051@example.com,Italy,2024-12-09,Basic,672.39
5052,Jennifer White,jennifer.white5052@example.com,United States,2020-11-07,Basic,219.33
5053,Patricia Smith,patricia.smith5053@example.com,United Kingdom,2018-01-25,Basic,104.75
5054,Ananya Harris,ananya.harris5054@example.com,Japan,2020-09-26,Basic,448.37
5055,Emily Flores,emily.flores5055@example.com,Germany,2021-06-22,Premium,10293.37
5056,Patricia Hernandez,patricia.hernandez5056@example.com,Japan,2022-06-26,Standard,1919.84
5057,Betty Brown,betty.brown5057@example.com,Netherlands,2018-07-14,Standard,1234.36
5058,Joshua Costa,joshua.costa5058@example.com,Germany,2021-01-23,Basic,326.47
5059,Omar Robinson,omar.robinson5059@example.com,France,2025-01-05,Standard,461.47
5060,Fatima Rossi,fatima.rossi5060@example.com,Netherlands,2022-10-03,Premium,9042.15
5061,Michael Williams,michael.williams5061@example.com,Germany,2024-02-29,Premium,10645.40
5062,Mark Lopez,mark.lopez5062@example.com,Singapore,2021-07-08,Premium,3301.67
5063,Jessica Moore,jessica.moore5063@example.com,Canada,2024-02-13,Standard,1379.92
5064,Elizabeth Smith,elizabeth.smith5064@example.com,Japan,2025-05-17,Premium,9109.76
5065,Lisa Thomas,lisa.thomas5065@example.com,Netherlands,2024-03-03,Standard,3012.88
5066,Yuki Rossi,yuki.rossi5066@example.com,Netherlands,2025-07-15,Premium,7027.56
5067,Linda Rossi,linda.rossi5067@example.com,Australia,2020-06-29,Basic,332.27
5068,James Thomas,james.thomas5068@example.com,Spain,2025-06-27,Standard,2784.84
5069,Ananya Khan,ananya.khan5069@example.com,Germany,2022-04-08,Standard,2480.88
5070,Sandra Mueller,sandra.mueller5070@example.com,Italy,2021-06-08,Standard,2662.46
5071,Margaret Walker,margaret.walker5071@example.com,United States,2018-04-05,Standard,1543.64
5072,Jennifer Taylor,jennifer.taylor5072@example.com,Canada,2018-07-26,Standard,3872.79
5073,James Robinson,james.robinson5073@example.com,Germany,2021-01-06,Premium,9288.17
5074,Mary Kim,mary.kim5074@example.com,Singapore,2024-10-20,Standard,1418.44
5075,Barbara Wilson,barbara.wilson5075@example.com,Japan,2022-03-01,Standard,507.52
5076,Linda Costa,linda.costa5076@example.com,Canada,2024-12-23,Standard,1206.36
5077,Ananya Martin,ananya.martin5077@example.com,United Arab Emirates,2022-01-28,Standard,1797.20
5078,Donald Martinez,donald.martinez5078@example.com,India,2021-10-18,Standard,1680.04
5079,Linda Hill,linda.hill5079@example.com,Australia,2023-08-04,Standard,497.34
5080,Mark Lewis,mark.lewis5080@example.com,Netherlands,2019-04-22,Basic,550.48
5081,Yuki Allen,yuki.allen5081@example.com,Netherlands,2019-08-03,Standard,3416.54
5082,Jessica Nguyen,jessica.nguyen5082@example.com,Canada,2019-07-05,Standard,3020.30
5083,Hans Harris,hans.harris5083@example.com,Brazil,2024-02-06,Basic,175.01
5084,Mary White,mary.white5084@example.com,Germany,2023-02-23,Standard,574.09
5085,Paul King,paul.king5085@example.com,France,2018-07-10,Standard,830.32
5086,William Wilson,william.wilson5086@example.com,United Arab Emirates,2021-03-28,Standard,2735.42
5087,Robert Martin,robert.martin5087@example.com,Australia,2022-04-11,Standard,868.45
5088,Margaret Wilson,margaret.wilson5088@example.com,United States,2021-04-30,Basic,761.14
5089,Linda Jones,linda.jones5089@example.com,Australia,2019-02-01,Basic,547.36
5090,Barbara Patel,barbara.patel5090@example.com,India,2020-01-31,Standard,1322.98
5091,Joseph Davis,joseph.davis5091@example.com,Japan,2022-09-23,Standard,987.39
5092,Anthony Taylor,anthony.taylor5092@example.com,Singapore,2020-10-22,Standard,1675.53
5093,Matthew Wright,matthew.wright5093@example.com,Australia,2024-08-26,Basic,408.41
5094,Donald Johnson,donald.johnson5094@example.com,Japan,2024-04-07,Standard,3161.76
5095,Joseph Smith,joseph.smith5095@example.com,Japan,2020-06-19,Premium,8323.48
5096,Joshua Kim,joshua.kim5096@example.com,Italy,2020-07-18,Standard,2822.36
5097,Jennifer Silva,jennifer.silva5097@example.com,United Kingdom,2019-08-17,Standard,3161.96
5098,Fatima Hill,fatima.hill5098@example.com,Spain,2019-11-18,Premium,8273.21
5099,Patricia Harris,patricia.harris5099@example.com,Germany,2021-02-21,Standard,444.77
5100,Thomas Brown,thomas.brown5100@example.com,United Arab Emirates,2025-09-09,Standard,751.58
5101,Michael Garcia,michael.garcia5101@example.com,United Kingdom,2019-06-10,Standard,2151.54
5102,Sarah Walker,sarah.walker5102@example.com,Germany,2018-03-25,Premium,3137.57
5103,Linda Lewis,linda.lewis5103@example.com,Netherlands,2022-06-29,Standard,2677.61
5104,Donald Perez,donald.perez5104@example.com,Japan,2024-11-15,Standard,2970.57
5105,Carlos King,carlos.king5105@example.com,Singapore,2024-06-19,Standard,2012.84
5106,Charles Nguyen,charles.nguyen5106@example.com,Mexico,2024-09-24,Standard,416.14
5107,David Rodriguez,david.rodriguez5107@example.com,Canada,2019-03-29,Premium,5629.07
5108,Anthony Perez,anthony.perez5108@example.com,India,2023-10-18,Basic,590.22
5109,Emily Flores,emily.flores5109@example.com,Canada,2018-02-08,Standard,1844.14
5110,Ashley Wilson,ashley.wilson5110@example.com,Spain,2025-12-04,Standard,1390.86
5111,Jessica Miller,jessica.miller5111@example.com,Germany,2019-01-21,Basic,134.53
5112,Sandra White,sandra.white5112@example.com,Brazil,2019-12-31,Basic,595.88
5113,Hans Clark,hans.clark5113@example.com,Mexico,2021-06-03,Premium,9914.43
5114,Susan Young,susan.young5114@example.com,Japan,2018-10-18,Basic,70.94
5115,Susan King,susan.king5115@example.com,Italy,2024-08-13,Basic,518.62
5116,Donna Brown,donna.brown5116@example.com,United Kingdom,2025-10-28,Standard,379.97
5117,Hans Wilson,hans.wilson5117@example.com,United States,2023-08-09,Standard,492.07
5118,Ashley Thompson,ashley.thompson5118@example.com,Spain,2025-10-20,Standard,852.61
5119,Matthew Anderson,matthew.anderson5119@example.com,Italy,2020-03-07,Basic,337.27
5120,Linda Thomas,linda.thomas5120@example.com,Mexico,2023-11-29,Premium,6282.50
5121,Donna Williams,donna.williams5121@example.com,United States,2021-06-25,Basic,551.40
5122,Patricia Thomas,patricia.thomas5122@example.com,United Kingdom,2024-09-29,Standard,1557.58
5123,Charles White,charles.white5123@example.com,India,2023-08-25,Standard,1054.65
5124,Omar Clark,omar.clark5124@example.com,Singapore,2020-08-18,Basic,544.07
5125,Donna Scott,donna.scott5125@example.com,Canada,2019-09-20,Basic,385.46
5126,Sarah Rossi,sarah.rossi5126@example.com,Spain,2019-09-24,Standard,752.90
5127,Christopher Costa,christopher.costa5127@example.com,India,2019-03-10,Basic,350.36
5128,Sarah Jones,sarah.jones5128@example.com,Italy,2020-01-25,Basic,258.14
5129,Robert Patel,robert.patel5129@example.com,United Arab Emirates,2020-11-06,Basic,665.66
5130,Anthony Lopez,anthony.lopez5130@example.com,Canada,2025-11-20,Basic,793.17
5131,Fatima Gonzalez,fatima.gonzalez5131@example.com,United States,2019-05-13,Standard,2845.61
5132,Betty Anderson,betty.anderson5132@example.com,France,2022-01-06,Standard,1181.19
5133,Susan Rossi,susan.rossi5133@example.com,France,2021-07-27,Basic,187.00
5134,Christopher Harris,christopher.harris5134@example.com,United States,2024-10-06,Standard,1120.97
5135,Ingrid Walker,ingrid.walker5135@example.com,Japan,2025-06-02,Standard,3000.14
5136,Ingrid Flores,ingrid.flores5136@example.com,Mexico,2022-10-22,Premium,11044.93
5137,Karen White,karen.white5137@example.com,Mexico,2024-01-15,Basic,371.85
5138,Aarav Moore,aarav.moore5138@example.com,United States,2024-04-22,Basic,788.22
5139,Michelle Hill,michelle.hill5139@example.com,Italy,2019-03-17,Basic,368.72
5140,Aarav Costa,aarav.costa5140@example.com,India,2025-04-19,Basic,756.57
5141,Jennifer Clark,jennifer.clark5141@example.com,Canada,2018-09-30,Standard,3533.91
5142,Susan Flores,susan.flores5142@example.com,United Arab Emirates,2022-10-23,Standard,1920.72
5143,Donald Khan,donald.khan5143@example.com,Brazil,2025-05-14,Premium,4942.72
5144,Charles Smith,charles.smith5144@example.com,United Kingdom,2021-06-05,Basic,106.08
5145,David Kim,david.kim5145@example.com,Singapore,2021-01-12,Standard,557.42
5146,Michelle King,michelle.king5146@example.com,Singapore,2020-07-29,Basic,648.61
5147,Patricia Clark,patricia.clark5147@example.com,Germany,2020-01-28,Standard,2987.37
5148,Margaret Lee,margaret.lee5148@example.com,United States,2019-01-21,Standard,3587.93
5149,Michael Kim,michael.kim5149@example.com,France,2021-01-04,Basic,134.56
5150,Hans Scott,hans.scott5150@example.com,France,2019-09-29,Basic,535.52
5151,Wei Johnson,wei.johnson5151@example.com,France,2020-09-29,Standard,3272.34
5152,Hans White,hans.white5152@example.com,Mexico,2021-06-14,Premium,7709.84
5153,Daniel Khan,daniel.khan5153@example.com,Canada,2019-04-29,Basic,534.65
5154,Steven Ramirez,steven.ramirez5154@example.com,India,2022-09-03,Standard,3960.83
5155,James Flores,james.flores5155@example.com,France,2019-02-27,Basic,247.14
5156,Daniel Gonzalez,daniel.gonzalez5156@example.com,Mexico,2025-12-04,Standard,446.82
5157,Richard Robinson,richard.robinson5157@example.com,France,2025-02-19,Premium,3745.06
5158,Christopher Garcia,christopher.garcia5158@example.com,Mexico,2018-08-17,Standard,2132.57
5159,Barbara Harris,barbara.harris5159@example.com,Spain,2018-10-17,Basic,21.73
5160,Richard Lee,richard.lee5160@example.com,Mexico,2020-12-30,Standard,888.71
5161,Andrew Nguyen,,United States,2025-02-10,Basic,765.45
5162,Jessica Walker,jessica.walker5162@example.com,Australia,2022-11-08,Standard,2415.73
5163,Margaret Hill,margaret.hill5163@example.com,United Kingdom,2024-05-23,Standard,1518.50
5164,Joseph Wright,joseph.wright5164@example.com,Mexico,2020-10-21,Standard,552.89
5165,Robert Patel,robert.patel5165@example.com,Netherlands,2020-02-25,Basic,487.06
5166,Mary Flores,mary.flores5166@example.com,Netherlands,2021-06-05,Basic,101.45
5167,Ananya Patel,ananya.patel5167@example.com,France,2018-01-10,Basic,302.84
5168,Yuki Lopez,yuki.lopez5168@example.com,Germany,2021-01-11,Standard,1758.42
5169,Richard Martin,richard.martin5169@example.com,Japan,2024-10-12,Standard,1074.27
5170,Jessica Taylor,jessica.taylor5170@example.com,India,2019-02-24,Standard,3768.47
5171,Sofia King,sofia.king5171@example.com,United Arab Emirates,2024-11-12,Standard,1166.73
5172,John Allen,john.allen5172@example.com,Netherlands,2022-01-22,Standard,3285.35
5173,Barbara Jackson,barbara.jackson5173@example.com,Japan,2019-12-25,Standard,1658.13
5174,Michelle Rodriguez,michelle.rodriguez5174@example.com,India,2018-03-27,Standard,1909.11
5175,Susan Perez,susan.perez5175@example.com,United States,2024-06-23,Basic,689.58
5176,David Silva,david.silva5176@example.com,Spain,2023-11-13,Basic,645.57
5177,Lisa Hill,lisa.hill5177@example.com,United Arab Emirates,2023-05-19,Standard,3405.41
5178,James Thomas,james.thomas5178@example.com,Netherlands,2024-10-14,Standard,3519.77
5179,Margaret Jackson,margaret.jackson5179@example.com,India,2024-09-27,Standard,565.28
5180,Donald Sanchez,donald.sanchez5180@example.com,France,2023-02-19,Standard,673.48
5181,Emily King,emily.king5181@example.com,United States,2024-08-21,Standard,3233.04
5182,Nancy Moore,nancy.moore5182@example.com,Japan,2023-02-09,Premium,4759.46
5183,Sarah Jackson,sarah.jackson5183@example.com,Mexico,2025-03-27,Basic,321.57
5184,Matthew King,matthew.king5184@example.com,Australia,2023-01-18,Basic,471.23
5185,Michelle Nguyen,michelle.nguyen5185@example.com,United States,2022-08-01,Standard,2863.03
5186,Sandra Khan,sandra.khan5186@example.com,Spain,2018-04-02,Basic,697.75
5187,Margaret Nguyen,margaret.nguyen5187@example.com,Singapore,2020-12-04,Premium,10075.93
5188,Jennifer Garcia,jennifer.garcia5188@example.com,Netherlands,2020-05-30,Premium,12379.47
5189,Thomas Ali,thomas.ali5189@example.com,Brazil,2019-02-25,Basic,269.38
5190,Donald Thompson,donald.thompson5190@example.com,Italy,2021-08-27,Standard,200.20
5191,Nancy Jones,nancy.jones5191@example.com,Japan,2022-09-27,Standard,3785.99
5192,Yuki Miller,yuki.miller5192@example.com,Spain,2021-04-13,Standard,1190.89
5193,Carlos Singh,carlos.singh5193@example.com,France,2025-10-14,Standard,988.45
5194,Lisa Flores,lisa.flores5194@example.com,Australia,2024-06-15,Basic,413.70
5195,Mary Moore,mary.moore5195@example.com,United Arab Emirates,2018-03-10,Standard,2653.71
5196,Anthony Clark,anthony.clark5196@example.com,Mexico,2020-07-28,Basic,387.58
5197,Karen Williams,karen.williams5197@example.com,Italy,2020-12-18,Premium,13716.13
5198,Emily Ramirez,emily.ramirez5198@example.com,Singapore,2025-11-19,Premium,8981.77
5199,David Perez,david.perez5199@example.com,Canada,2021-05-16,Basic,767.17
5200,William Perez,william.perez5200@example.com,Singapore,2025-08-27,Premium,13170.45
5201,Paul Lee,paul.lee5201@example.com,Brazil,2022-10-19,Basic,595.65
5202,Hans Harris,hans.harris5202@example.com,France,2023-10-08,Basic,794.17
5203,Robert Patel,robert.patel5203@example.com,Netherlands,2020-10-18,Standard,2165.75
5204,Charles Torres,charles.torres5204@example.com,Italy,2022-07-26,Standard,3465.92
5205,Patricia Chen,patricia.chen5205@example.com,India,2023-09-29,Standard,1533.02
5206,Mary Rossi,mary.rossi5206@example.com,United States,2018-11-22,Basic,680.12
5207,Elizabeth Lewis,elizabeth.lewis5207@example.com,Australia,2024-09-28,Standard,1467.16
5208,Michelle Kim,michelle.kim5208@example.com,Netherlands,2021-04-19,Standard,2642.26
5209,Steven White,steven.white5209@example.com,Singapore,2025-12-10,Premium,8366.43
5210,Daniel King,daniel.king5210@example.com,Brazil,2018-07-19,Standard,3587.83
5211,Matthew Lee,matthew.lee5211@example.com,United States,2020-03-06,Standard,3039.96
5212,Susan Taylor,susan.taylor5212@example.com,France,2020-05-15,Standard,2589.70
5213,Thomas Sanchez,thomas.sanchez5213@example.com,Mexico,2022-03-27,Standard,3039.39
5214,Fatima Thomas,fatima.thomas5214@example.com,Japan,2018-10-22,Standard,2762.21
5215,Elizabeth Gonzalez,elizabeth.gonzalez5215@example.com,Brazil,2025-08-15,Standard,1802.38
5216,Donald Ali,donald.ali5216@example.com,United Arab Emirates,2018-07-15,Basic,358.79
5217,Joseph Davis,joseph.davis5217@example.com,France,2021-02-20,Basic,693.11
5218,Sandra Robinson,sandra.robinson5218@example.com,United Kingdom,2025-07-28,Basic,330.78
5219,William Harris,william.harris5219@example.com,Australia,2022-12-26,Standard,2245.09
5220,Omar Williams,omar.williams5220@example.com,United Arab Emirates,2024-03-20,Standard,3676.35
5221,Joshua Young,joshua.young5221@example.com,France,2023-07-24,Basic,772.95
5222,Lisa Flores,lisa.flores5222@example.com,France,2025-04-16,Standard,1109.82
5223,Charles Allen,charles.allen5223@example.com,United Kingdom,2024-08-03,Basic,283.31
